4
59
90
13
91
31
30
52
64
53
31
71
84
1
49
1
100
58
61
12
71
1
18
69
97
27
74
21
2
6
45
74
92
49
9
39
39
3
74
79
44
71
65
71
71
95
64
64
53
10
53
34
75
16
31
6
4
6
27
22
13
39
74
87
6
72
50
32
46
6
87
92
95
21
2
2
79
100
79
92
71
79
59
6
26
70
76
16
18
40
44
63
83
49
20
65
4
6
38
59
19
53
49
3
44
64
80
92
38
59
79
37
88
63
6
89
64
69
18
27
39
32
84
69
13
53
46
1
20
75
35
60
20
2
61
64
71
39
45
63
65
97
13
6
59
4
71
31
1
37
6
6
76
8
71
64
12
2
8
46
46
20
79
20
74
37
2
3
71
11
20
82
89
88
61
39
30
77
83
95
79
88
55
3
60
20
49
32
60
18
49
2
59
92
69
54
49
2
95
60
18
74
60
95
1
71
89
92
49
38
37
32
71
88
63
95
34
3
71
89
22
77
32
13
54
21
49
36
49
16
48
1
22
28
49
88
59
61
59
20
51
70
52
92
87
1
21
4
49
88
1
69
1
25
71
3
26
32
93
97
5
89
71
45
1
37
71
89
70
77
7
9
29
69
88
95
68
92
58
79
100
13
94
71
45
37
39
69
4
59
45
59
59
2
95
69
80
1
3
87
64
65
90
49
26
32
4
2
8
63
97
2
76
87
63
2
83
32
92
25
2
45
64
28
10
2
32
46
37
83
64
42
6
20
6
21
18
49
13
37
4
4
80
49
13
83
95
5
3
1
2
6
9
30
86
43
6
97
30
75
97
7
79
32
51
6
88
90
49
21
43
90
88
32
12
18
90
20
61
77
32
49
39
9
74
41
11
71
20
29
31
32
90
6
6
31
7
59
61
59
13
28
48
5
44
69
2
37
21
51
6
4
97
58
22
61
1
95
69
97
43
37
49
21
26
83
46
80
89
89
34
22
1
69
9
75
19
2
12
14
67
21
92
1
71
32
64
30
49
3
58
65
79
1
81
88
28
5
59
12
51
6
12
22
100
61
63
21
20
67
9
38
9
74
43
94
6
83
20
22
38
49
76
46
74
13
43
46
39
71
49
51
46
18
41
89
4
59
77
50
6
90
71
21
100
19
49
95
2
5
32
50
56
49
36
78
3
2
82
59
20
36
2
49
94
2
27
83
100
84
13
79
15
76
51
31
12
88
79
29
2
18
2
12
52
62
15
55
90
28
90
26
32
5
3
16
63
21
95
91
87
3
49
20
30
59
91
37
78
51
88
30
87
79
69
15
19
100
90
12
22
61
19
12
4
1
97
37
16
56
94
59
54
71
80
100
74
32
79
61
26
97
8
18
75
61
53
30
38
2
92
83
64
61
88
4
90
37
1
95
39
74
74
100
6
26
79
45
87
16
16
46
42
98
95
71
15
71
91
13
5
37
18
46
79
90
8
18
97
4
12
31
79
2
64
6
58
2
75
31
95
2
69
47
61
28
35
59
32
95
67
39
30
7
1
46
1
53
73
62
12
90
77
64
59
93
18
3
61
49
84
63
79
6
13
74
52
50
90
49
31
34
90
86
92
61
1
43
70
71
75
92
71
92
2
1
59
39
13
32
21
40
9
12
46
90
56
71
1
92
71
49
90
9
91
37
95
35
64
79
34
37
21
44
1
22
69
95
94
18
71
37
58
38
49
14
46
64
71
71
69
2
6
13
80
71
21
37
49
1
22
54
16
54
3
21
4
92
69
49
6
2
50
10
37
12
100
15
8
54
6
37
8
79
11
70
12
44
20
35
32
50
74
77
13
27
83
100
79
12
2
74
63
91
63
100
45
49
49
19
9
52
7
24
2
91
5
75
74
90
18
71
46
1
2
74
13
54
91
34
92
74
37
16
92
31
20
71
29
12
18
72
6
32
21
35
2
80
95
67
17
53
50
87
88
69
69
52
20
18
20
45
69
20
64
27
66
71
59
61
95
10
89
32
71
96
2
37
