1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
5,5
7,7
5,5
7,7
7,7
7,7
7,7
7,7
7,7
19,19
21,21
19,19
21,21
20,20
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
26,26
28,28
27,27
30,30
30,30
30,30
31,31
33,33
37,37
57,57
42,42
43,43
48,48
48,48
48,48
60,60
