0.99334586,0.24842814
0.941769,0.48118097
0.33722976,0.58730876
0.9132819,0.33939657
0.755676,0.973801
0.00096946955,0.21388915
0.33198285,0.39821213
0.7134149,0.09696466
0.8008305,0.9672863
0.9687207,0.38821477
0.0010921657,0.24039944
0.7213024,0.90216625
0.9740763,0.3700297
0.35657027,0.60900325
0.7461002,0.7205489
0.3168538,0.54951215
0.5971838,0.7518538
0.7269901,0.035118207
0.6587194,0.8307267
0.7873747,0.9877793
0.6976178,0.8294311
0.34892747,0.5975295
0.7142397,0.75991976
0.675262,0.9529874
0.5847862,0.095030054
0.61694753,0.18112151
0.60239065,0.69862854
0.96231496,0.33873576
0.72560537,0.8277259
0.7059934,0.9072449
0.68824184,0.7667912
0.6042192,0.7315493
0.7825676,0.9849405
0.7575773,0.7494225
0.6747514,0.7329268
0.6088757,0.6950299
0.63103426,0.7022475
0.5974146,0.08636649
0.6231662,0.70332044
0.906554,0.32986605
0.9086361,0.7226155
0.70485854,0.87806284
0.98206735,0.38586962
0.73558813,0.8537067
0.7387066,0.864783
0.97593653,0.2350357
0.7792081,0.99204373
0.77457595,0.9745814
0.97211397,0.3710993
0.9291662,0.7147956
0.96264374,0.3554437
0.2872374,0.44196814
0.94220805,0.31943434
0.604149,0.6714248
0.005523145,0.2095465
0.68094206,0.89534605
0.98721004,0.25027907
0.6895939,0.9458409
0.5754102,0.19539778
0.7199007,0.12050153
0.9337419,0.3421873
0.6301997,0.7351712
0.6740811,0.7285919
0.013730377,0.18935621
0.6676389,0.9327321
0.36159152,0.51909286
0.6453906,0.1851725
0.6535224,0.7351483
0.93686783,0.40116593
0.6852907,0.9390405
0.018404603,0.22168036
0.7984121,0.95576996
0.98576975,0.23989986
0.96945035,0.35987675
0.71958137,0.86733687
0.72505236,0.8696602
0.9037522,0.3317482
0.5975026,0.7426632
0.91748476,0.36788875
0.7799602,0.96990895
0.741918,0.86132437
0.90067697,0.32402673
0.94307244,0.47717118
0.7030486,0.86374104
0.94506717,0.43751195
0.5527586,0.18579037
0.7040037,0.7770089
0.6220511,0.72989005
0.7116249,0.7313072
0.6561414,0.9290983
0.9347558,0.7227724
0.67699444,0.74355626
0.34081155,0.43164235
0.7386677,0.76500154
0.64900386,0.21184793
0.9815161,0.38646767
0.986351,0.27341726
0.6899334,0.81829673
0.74218565,0.017488018
0.93630075,0.4863993
0.64462245,0.7823454
0.96451926,0.3771087
0.72217584,0.78297526
0.6066747,0.07212567
0.92227495,0.6876549
0.7719583,0.9634063
0.2544045,0.40474534
0.7766,0.9703774
0.72814894,0.06298205
0.9379735,0.4771282
0.90061903,0.32694322
0.30775365,0.28196475
0.60258377,0.7077328
0.6511941,0.76841956
0.70086825,0.88686424
0.731286,0.75241613
0.7874967,0.97398937
0.68065864,0.9433566
0.737624,0.7606907
0.5848694,0.19816618
0.6122898,0.71620214
0.6397529,0.7331818
0.97370994,0.38730985
0.6944785,0.91221386
0.9189385,0.36906242
0.9750352,0.3794788
0.9305682,0.36946484
0.31942847,0.5476636
0.6486715,0.2109746
0.93214846,0.3592346
0.6351723,0.17756025
0.3314777,0.42695564
0.6526836,0.20747313
0.71925986,0.87990785
0.65929353,0.8297796
0.78504217,0.9885207
0.714221,0.8187734
0.6173526,0.7172415
0.67815006,0.78759533
0.6755158,0.7487144
0.959185,0.3394054
0.5871924,0.081724
0.9267584,0.35400763
0.689948,0.95623064
0.9425384,0.4824006
0.98637617,0.2494495
0.7077849,0.88510364
0.0025941133,0.21162291
0.35285017,0.60459477
0.33178657,0.37823933
0.6839365,0.9524651
0.69539213,0.93596566
0.70840776,0.6618315
0.57185996,0.19966482
0.7218688,0.85564387
0.7615098,0.9733618
0.72587705,0.9397687
0.7403929,0.8705616
0.5551572,0.1948702
0.9403211,0.36956343
0.9293463,0.36819
0.6603757,0.21745116
0.90438914,0.33734334
0.65686715,0.21996711
0.63439643,0.68593866
0.3151857,0.29744026
0.7477396,0.8573054
0.599284,0.09177832
0.71151114,0.86802983
0.62461865,0.68741405
0.6539409,0.20585333
0.95630443,0.71667176
0.72107935,0.75129324
0.6095936,0.71363103
0.65252864,0.8497688
0.6050176,0.71321124
0.3131502,0.39626452
0.348623,0.50339943
0.33956522,0.4590912
0.94082,0.34451917
0.9146787,0.3724764
0.59270644,0.758716
0.91306436,0.6923106
0.6039184,0.09027262
0.3205492,0.4185377
0.6479615,0.19735429
0.7467054,0.7474701
0.64036787,0.7480597
0.36818105,0.42146322
0.7018378,0.7756898
0.75673413,0.7552166
0.7409848,0.8648743
0.9461471,0.47608966
0.7928695,0.963522
0.68824446,0.9449062
0.7453262,0.01940149
0.70694417,0.75559753
0.74569595,0.87179196
0.96280694,0.3310811
0.37417704,0.4314808
0.7006357,0.7739931
0.61731875,0.7009171
0.34459907,0.39254257
0.96754146,0.29137468
0.33206198,0.5416641
0.75012654,0.8698424
0.6731538,0.73189604
0.78348774,0.9724739
0.74035954,0.75217277
0.73592114,0.047832504
0.31046808,0.309017
0.65689534,0.74706745
0.74626875,0.8700121
0.6110494,0.6764736
0.68103164,0.75571173
0.98149323,0.23987725
0.31090713,0.4218467
0.60563374,0.08042589
0.6857563,0.7958811
0.73651934,0.7428394
0.72550267,0.09473471
0.3604238,0.53527534
0.6567351,0.7274904
0.9269351,0.35701096
0.7433287,0.00678654
0.9754547,0.35390037
0.73485947,0.72533184
0.547223,0.1619446
0.74497294,0.76082295
0.6029643,0.6757974
0.691693,0.6644086
0.36867324,0.43706658
0.71423876,0.10016333
0.33093068,0.39453918
0.7516031,0.75758934
0.6139642,0.72227603
0.9433273,0.46023256
0.6801752,0.9461593
0.94983196,0.47279304
0.6524546,0.21965715
0.71185684,0.062542126
0.54688495,0.20177284
0.7151011,0.11281722
0.79823786,0.96541876
0.015073895,0.1830147
0.33137387,0.54655844
0.96571374,0.38489127
0.9917923,0.25249723
0.7403302,0.7503183
0.63999104,0.75938386
0.36482823,0.45573854
0.6792089,0.9475964
0.3341626,0.57103616
0.98107636,0.38228574
0.65747464,0.71394217
0.60543144,0.09154214
0.954775,0.44125345
0.66865444,0.7719869
0.90592134,0.69430345
0.5701703,0.070880175
0.2925469,0.2905146
0.7266301,0.78738725
0.7225991,0.84517944
0.6790514,0.7483765
0.348528,0.510668
0.30506226,0.32580173
0.67028713,0.7218741
0.6961231,0.77893066
0.5583175,0.183029
0.3331586,0.48377538
0.7149099,0.6647327
0.659968,0.72557765
0.7067932,0.65589005
0.6943256,0.938499
0.5975014,0.6949598
0.9761106,0.2627156
0.6500863,0.19308512
0.7828252,0.9682619
0.7251642,0.031862915
0.9225509,0.34266847
0.6089657,0.7526446
0.9213271,0.38334137
0.65167785,0.8531535
0.7135218,0.876124
0.6603581,0.7646177
0.31137374,0.35829479
0.6133431,0.7449814
0.6630807,0.9586151
0.97894585,0.26282686
0.9482715,0.4670179
0.6896454,0.7824588
0.94232583,0.461789
0.9439689,0.45365286
0.7361629,0.8579731
0.9710696,0.2628103
0.6837097,0.9455017
0.25267708,0.41316152
0.33882028,0.51973957
0.60587174,0.1046851
0.009289324,0.23175079
0.7658415,0.96002764
0.95856106,0.352945
0.34082374,0.5220679
0.7299435,0.74787414
0.9444016,0.44462898
0.66043055,0.7807665
0.98848546,0.23708767
0.7472608,0.84356534
0.5646144,0.1862163
0.68700904,0.75571775
0.5978043,0.0833523
0.74283564,0.8512497
0.69419134,0.7405764
0.01394102,0.22512528
0.681543,0.74721694
0.7430929,0.841992
0.3467149,0.4422883
0.6241845,0.7553485
0.7719025,0.9659461
0.96498847,0.3746994
0.73866636,0.8708534
0.69115293,0.81517535
0.7762012,0.94972485
0.33273432,0.4275592
0.9156244,0.70377624
0.7115957,0.8192224
0.665483,0.7806919
0.9376563,0.3859349
0.3222698,0.35740715
0.35109285,0.42248133
0.7853874,0.9338286
0.6035284,0.6862759
0.68601906,0.9390752
0.6621739,0.23658422
0.6978859,0.94435567
0.9807788,0.3517472
0.7147337,0.7464503
0.74296546,0.73022896
0.9255475,0.33951735
0.30545032,0.3397947
0.9790456,0.23595253
0.971949,0.34939775
0.29420334,0.3716647
0.72727275,0.7481093
0.908447,0.34077352
0.32451913,0.40081388
0.9845519,0.25780243
0.29961923,0.27233452
0.5986123,0.07418378
0.36091924,0.48364365
0.7367048,0.87317795
0.69261885,0.93403196
0.6594943,0.7439224
0.29627427,0.39460242
0.73140824,0.004638687
0.36254874,0.587851
0.68821704,0.93821865
0.57754785,0.084335774
0.31873512,0.38527554
0.93227756,0.32777268
0.5864416,0.082083866
0.727208,0.62155324
0.89515185,0.32989532
0.65052676,0.77097523
0.7247468,0.071685225
0.68223405,0.88228655
0.6501268,0.74410903
0.3552398,0.5800754
0.7387408,0.73619807
0.99184406,0.3509946
0.32260573,0.5164982
0.36045808,0.5867628
0.6291968,0.72148156
0.64412475,0.7201769
0.7973983,0.9683253
0.71926165,0.7607971
0.36403036,0.52127564
0.650988,0.217285
0.67507255,0.8186916
0.36017492,0.50673515
0.6553266,0.7201048
0.74779856,0.7582038
0.625102,0.72925794
0.65311587,0.7460893
0.621712,0.73482543
0.93332696,0.7119349
0.6265446,0.6674643
0.6909441,0.7731225
0.6546205,0.2143563
0.694594,0.8991382
0.006163031,0.19129965
0.6886407,0.7606781
0.34117517,0.4998734
0.68535185,0.94772905
0.7008846,0.9238153
0.013716936,0.20851591
0.7304715,0.61441064
0.94135773,0.47719473
0.6675249,0.8436284
0.93540776,0.48527616
0.90837,0.33608156
0.3358889,0.38518584
0.6922072,0.67073494
0.30888924,0.28406143
0.7334015,0.6153504
0.68009984,0.9462614
0.7410073,0.8500659
0.29725993,0.31169084
0.944286,0.35009733
0.69994605,0.10121112
0.68258834,0.84009284
0.98144805,0.2348554
0.58887035,0.07001802
0.73395526,0.0062101334
0.7310003,0.09753439
0.66330993,0.8598311
0.31814262,0.5456196
0.97155344,0.23896079
0.6770422,0.9372842
0.57871544,0.10088655
0.34277293,0.45244247
0.3061274,0.3233102
0.7449225,0.7558322
0.9882829,0.35986412
0.965943,0.45497745
0.3393657,0.41823003
0.9473028,0.3695283
0.25855538,0.40797013
0.72801334,0.76308334
0.72842085,0.7948683
0.27964604,0.43916073
0.7265339,0.097609825
0.33072716,0.55669963
0.66238964,0.9366344
0.6677267,0.7668243
0.92373705,0.3253961
0.69212097,0.8349807
0.73248386,0.8798183
0.7801206,0.9724471
0.74110776,0.024916485
0.5428387,0.18089819
0.94740355,0.36262488
0.7843375,0.9626717
0.36075762,0.47737694
0.72886753,0.8561623
0.65222454,0.73511046
0.7866569,0.9814488
0.29161415,0.4097868
0.74218357,0.7360003
0.601292,0.06023763
0.7375053,0.008034661
0.917652,0.32112822
0.93069804,0.3711212
0.36509433,0.4459482
0.9520376,0.37391067
0.59828717,0.69333184
0.33819383,0.39998022
0.2996786,0.2802296
0.94073534,0.48336732
0.79483885,0.9678219
0.7063203,0.08116877
0.6783684,0.8666099
0.78581345,0.9653722
0.7281709,0.09759263
0.63396984,0.75005084
0.6605549,0.8533466
0.67847735,0.7529499
0.9705063,0.37383252
0.65998316,0.22809008
0.55327666,0.1967203
0.6756167,0.7444021
0.74477816,0.02289319
0.67642033,0.737443
0.663723,0.7308348
0.31070167,0.46341464
0.657279,0.8655823
0.68459386,0.9520611
0.34526557,0.44616097
0.6630434,0.23163089
