18.807,21.888615
10.468056,11.287369
-0.7459287,-44.34852
19.754982,10.992405
-15.361417,-1.4805012
15.185556,-41.587395
-8.595272,-40.606136
19.551441,-16.041924
-17.187023,-4.7820506
24.999447,13.565308
14.512319,-41.953117
-5.682595,2.115069
25.480387,13.579617
0.45800796,-43.93614
-8.105484,17.01801
-1.2289627,-47.02608
-18.787096,9.941307
19.433449,-22.32707
-4.7275224,12.437158
-16.516956,-4.7428713
-5.692405,-0.508322
0.060402233,-44.299137
-11.995511,17.757235
-1.3939325,6.328336
9.2626505,-17.709915
2.7182322,-16.26295
-22.538725,7.319001
22.234226,13.08425
-6.317187,2.9026334
-4.5667067,5.039595
-11.774588,12.3668995
-20.150076,8.160538
-17.197365,-4.4006815
-9.248405,18.352308
-13.503353,9.0722685
-19.333847,12.257587
-18.42357,13.70873
7.6455226,-16.993603
-18.338854,12.094823
18.74823,9.560476
19.049616,-0.92979336
-6.371782,6.3660054
26.158033,14.741472
-11.313851,2.6769223
-8.251206,6.0204587
18.931396,20.791582
-17.10633,-4.8219905
-18.142447,-5.036553
24.457462,13.987811
21.432756,-2.11274
24.20837,13.843424
-3.1365736,-37.35437
21.020945,13.426302
-22.71158,13.950094
14.37531,-41.998272
-4.45516,8.923499
19.488813,21.087004
-3.870503,6.6953754
3.3633785,-17.884007
19.199888,-14.895611
20.100471,12.121444
-17.79571,11.796157
-15.661852,14.259775
15.681957,-39.71419
-3.9326909,8.770284
-3.3091109,-48.84998
9.697054,-10.152395
-16.573935,12.552594
23.415827,9.59413
-2.9703135,7.379806
13.43037,-41.033295
-18.047537,-4.9683084
18.83535,19.637465
23.09051,14.705216
-12.110533,4.1838427
-8.183279,4.9128094
18.858637,11.202291
-18.64889,9.922762
17.767584,11.502127
-19.233458,-6.056631
-10.215432,0.581914
19.767467,10.179584
11.31483,11.705569
-4.488606,2.5405533
12.327636,14.807496
2.5251577,-19.844887
-15.983432,3.88384
-23.344213,12.677924
-14.683518,18.102144
-1.2031395,2.8059545
20.330223,-2.1988425
-13.368281,10.9653225
-6.4900603,-40.12333
-9.802695,18.395584
9.432993,-8.818275
25.477753,14.845274
17.32036,21.490328
-4.380219,10.034581
18.757744,-20.366537
10.557142,11.737495
-19.960396,5.6655803
25.03975,12.282748
-13.339515,19.680058
8.415241,-16.819395
19.821066,0.4831334
-20.374542,-2.4711256
-3.6791503,-34.89518
-17.834696,-4.144192
17.25591,-18.236404
10.429326,12.570027
18.638214,10.066501
-12.112147,-36.749256
-19.86922,11.205575
-15.652685,9.759068
-5.098579,7.348617
-11.71402,16.694948
-17.442028,-4.409392
-1.2498792,5.1538587
-11.239856,20.101553
1.7688593,-17.311455
-17.967455,11.280954
-17.439806,11.100094
26.272432,14.378312
-2.702396,7.257801
20.558403,11.480663
25.147144,13.448201
23.15307,10.951674
-1.2289687,-47.233036
8.435155,-7.8290563
21.551548,12.587695
10.078754,-12.882931
-8.025689,-41.914406
8.983411,-8.864197
-8.359923,4.831586
-5.4095,12.883877
-18.983982,-3.8433948
-10.274512,4.23671
-18.809738,12.437089
-10.494857,10.874607
-13.080724,10.05114
24.186544,12.515459
8.674516,-18.687555
